fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin
"2018-03-05,3195,""MADRID, RETIRO"",MADRID,667,""7,4"",""2,1"",""5,8"",06:30,""8,9"",16:30,30,""3,6"",""10,6"",19:00,,,,"
"2018-03-06,3195,""MADRID, RETIRO"",MADRID,667,""7,4"",""1,0"",""4,2"",Varias,""10,7"",16:20,28,""3,1"",""11,9"",16:20,,,,"
"2018-03-07,3195,""MADRID, RETIRO"",MADRID,667,""6,8"",""2,6"",""2,5"",05:10,""11,0"",13:50,23,""2,2"",""8,3"",13:10,,,,"
"2018-03-08,3195,""MADRID, RETIRO"",MADRID,667,""7,7"",""1,0"",""4,5"",05:40,""10,9"",15:50,17,""1,7"",""5,8"",01:10,,,,"
"2018-03-09,3195,""MADRID, RETIRO"",MADRID,667,""10,5"",""11,9"",""9,4"",06:40,""11,6"",12:15,16,""3,1"",""11,1"",19:40,,,,"
"2018-03-10,3195,""MADRID, RETIRO"",MADRID,667,""9,7"",""23,7"",""7,5"",23:59,""11,9"",07:20,23,""2,8"",""11,9"",23:20,,,,"
"2018-03-11,3195,""MADRID, RETIRO"",MADRID,667,""8,2"",""1,1"",""6,0"",07:30,""10,5"",12:50,28,""5,0"",""17,5"",10:50,,,,"
"2018-03-12,3195,""MADRID, RETIRO"",MADRID,667,""9,8"",""1,5"",""6,5"",06:50,""13,2"",15:10,23,""3,9"",""13,3"",00:10,,,,"
"2018-03-13,3195,""MADRID, RETIRO"",MADRID,667,""10,3"",""0,3"",""6,6"",04:10,""14,0"",13:10,23,""2,2"",""9,2"",13:20,,,,"
"2018-03-14,3195,""MADRID, RETIRO"",MADRID,667,""9,8"",""22,9"",""6,6"",22:40,""13,1"",16:20,20,""3,1"",""13,1"",16:10,,,,"
"2018-03-15,3195,""MADRID, RETIRO"",MADRID,667,""8,9"",""0,1"",""6,2"",Varias,""11,6"",14:40,99,""5,0"",""13,6"",Varias,,,,"
"2018-03-16,3195,""MADRID, RETIRO"",MADRID,667,""8,2"",""3,2"",""4,6"",06:30,""11,7"",13:30,36,""3,3"",""10,8"",17:00,,,,"
"2018-03-17,3195,""MADRID, RETIRO"",MADRID,667,""6,2"",""7,3"",""3,0"",11:00,""9,5"",14:00,36,""2,8"",""11,1"",14:30,,,,"
"2018-03-18,3195,""MADRID, RETIRO"",MADRID,667,""8,4"",""0,0"",""4,0"",06:30,""12,8"",13:20,88,""3,3"",""10,3"",12:30,,,,"
"2018-03-19,3195,""MADRID, RETIRO"",MADRID,667,""6,7"",""4,2"",""3,8"",23:59,""9,6"",15:45,36,""3,3"",""15,6"",10:50,,,,"
"2018-03-20,3195,""MADRID, RETIRO"",MADRID,667,""6,3"",Ip,""2,6"",07:00,""10,0"",15:30,88,""5,3"",""15,8"",14:10,,,,"
"2018-03-21,3195,""MADRID, RETIRO"",MADRID,667,""7,3"",""0,0"",""2,4"",02:00,""12,2"",14:10,36,""4,2"",""13,6"",15:00,,,,"
"2018-03-22,3195,""MADRID, RETIRO"",MADRID,667,""6,6"",""0,0"",""-0,3"",06:30,""13,5"",16:20,36,""2,2"",""6,4"",12:40,,,,"
"2018-03-23,3195,""MADRID, RETIRO"",MADRID,667,""9,4"",""3,5"",""4,5"",Varias,""14,2"",12:50,27,""3,1"",""15,6"",23:30,,,,"
"2018-03-24,3195,""MADRID, RETIRO"",MADRID,667,""7,6"",""0,0"",""4,0"",04:50,""11,3"",16:10,31,""6,1"",""20,3"",12:50,,,,"
"2018-03-25,3195,""MADRID, RETIRO"",MADRID,667,""9,6"",""0,0"",""5,2"",06:20,""13,9"",13:30,29,""2,5"",""8,9"",01:00,,,,"
